数据序号,工步类型,时间,总时间,电流(A),电压(V),容量(Ah),能量(Wh),绝对时间,功率(W),current_A,time_s,abs_time_h,step,cycle_id,SOC
2714,恒流放电,01:02:30,22:20:52,-80.0099,66.1458,83.3366,5597.6606,2025-03-27 10:34:22,-5292.3202,-80.0099,80452.0,22.34777777777778,discharge,6,0.3445966416856554
2715,恒流放电,01:03:00,22:21:22,-80.0037,66.1309,84.0033,5641.7565,2025-03-27 10:34:52,-5290.718,-80.0037,80482.0,22.35611111111111,discharge,6,0.3433525990027035
2716,恒流放电,01:03:30,22:21:52,-79.9975,66.116,84.67,5685.8429,2025-03-27 10:35:22,-5289.116,-79.9975,80512.0,22.364444444444445,discharge,6,0.34210865272860064
2717,恒流放电,01:04:00,22:22:22,-80.0037,66.1011,85.3367,5729.9184,2025-03-27 10:35:52,-5288.3339,-80.0037,80542.0,22.372777777777777,discharge,6,0.3408646100456487
2718,恒流放电,01:04:30,22:22:52,-80.0037,66.0863,86.0034,5773.9827,2025-03-27 10:36:22,-5287.1498,-80.0037,80572.0,22.38111111111111,discharge,6,0.3396205673626968
2719,恒流放电,01:05:00,22:23:22,-80.0037,66.0714,86.6701,5818.0381,2025-03-27 10:36:52,-5285.9578,-80.0037,80602.0,22.389444444444443,discharge,6,0.3383765246797449
2720,恒流放电,01:05:30,22:23:52,-80.0037,66.0565,87.3368,5862.0816,2025-03-27 10:37:22,-5284.7657,-80.0037,80632.0,22.397777777777776,discharge,6,0.33713248199679297
2721,恒流放电,01:06:00,22:24:22,-80.0099,66.0416,88.0035,5906.1156,2025-03-27 10:37:52,-5283.9831,-80.0099,80662.0,22.406111111111112,discharge,6,0.33588834290499203
2722,恒流放电,01:06:30,22:24:52,-79.9975,66.0267,88.6702,5950.1391,2025-03-27 10:38:22,-5281.9723,-79.9975,80692.0,22.414444444444445,discharge,6,0.3346443966308892
2723,恒流放电,01:07:00,22:25:22,-79.9975,66.0119,89.3369,5994.1541,2025-03-27 10:38:52,-5280.7883,-79.9975,80722.0,22.422777777777778,discharge,6,0.33340045035678634
2724,恒流放电,01:07:30,22:25:52,-80.0037,65.997,90.0036,6038.1564,2025-03-27 10:39:22,-5280.0055,-80.0037,80752.0,22.43111111111111,discharge,6,0.3321564076738344
2725,恒流放电,01:08:00,22:26:22,-80.0037,65.9821,90.6703,6082.1482,2025-03-27 10:39:52,-5278.8135,-80.0037,80782.0,22.439444444444444,discharge,6,0.3309123649908825
2726,恒流放电,01:08:30,22:26:52,-80.0099,65.9598,91.337,6126.1298,2025-03-27 10:40:22,-5277.4383,-80.0099,80812.0,22.447777777777777,discharge,6,0.32966822589908157
2727,恒流放电,01:09:00,22:27:22,-80.0099,65.9449,92.0037,6170.1015,2025-03-27 10:40:52,-5276.2462,-80.0099,80842.0,22.45611111111111,discharge,6,0.32842408680728064
2728,恒流放电,01:09:30,22:27:52,-80.0037,65.93,92.6703,6214.0624,2025-03-27 10:41:22,-5274.6453,-80.0037,80872.0,22.464444444444446,discharge,6,0.3271800441243287
2729,恒流放电,01:10:00,22:28:22,-80.0037,65.9151,93.337,6258.0137,2025-03-27 10:41:52,-5273.4532,-80.0037,80902.0,22.47277777777778,discharge,6,0.3259360014413768
2730,恒流放电,01:10:30,22:28:52,-80.0037,65.9002,94.0037,6301.9541,2025-03-27 10:42:22,-5272.2611,-80.0037,80932.0,22.48111111111111,discharge,6,0.3246919587584249
2731,恒流放电,01:11:00,22:29:22,-80.0037,65.8854,94.6704,6345.8858,2025-03-27 10:42:52,-5271.0771,-80.0037,80962.0,22.489444444444445,discharge,6,0.32344791607547296
2732,恒流放电,01:11:30,22:29:52,-80.0037,65.8705,95.3371,6389.8051,2025-03-27 10:43:22,-5269.885,-80.0037,80992.0,22.497777777777777,discharge,6,0.32220387339252105
2733,恒流放电,01:12:00,22:30:22,-80.0037,65.8556,96.0038,6433.7157,2025-03-27 10:43:52,-5268.693,-80.0037,81022.0,22.50611111111111,discharge,6,0.3209598307095691
2734,恒流放电,01:12:30,22:30:52,-80.0099,65.8407,96.6705,6477.6154,2025-03-27 10:44:22,-5267.9091,-80.0099,81052.0,22.514444444444443,discharge,6,0.3197156916177682
2735,恒流放电,01:13:00,22:31:22,-80.0037,65.8258,97.3372,6521.5041,2025-03-27 10:44:52,-5266.3089,-80.0037,81082.0,22.522777777777776,discharge,6,0.3184716489348163
2736,恒流放电,01:13:30,22:31:52,-80.0099,65.8035,98.0039,6565.3826,2025-03-27 10:45:22,-5264.9328,-80.0099,81112.0,22.531111111111112,discharge,6,0.31722750984301534
2737,恒流放电,01:14:00,22:32:22,-80.0037,65.7886,98.6706,6609.251,2025-03-27 10:45:52,-5263.3327,-80.0037,81142.0,22.539444444444445,discharge,6,0.3159834671600634
2738,恒流放电,01:14:30,22:32:52,-79.9975,65.7738,99.3373,6653.1091,2025-03-27 10:46:22,-5261.7409,-79.9975,81172.0,22.547777777777778,discharge,6,0.3147395208859606
2739,恒流放电,01:15:00,22:33:22,-80.0037,65.7589,100.004,6696.9564,2025-03-27 10:46:52,-5260.9566,-80.0037,81202.0,22.55611111111111,discharge,6,0.31349547820300866
2740,恒流放电,01:15:30,22:33:52,-80.0037,65.744,100.6707,6740.7934,2025-03-27 10:47:22,-5259.7646,-80.0037,81232.0,22.564444444444444,discharge,6,0.31225143552005674
2741,恒流放电,01:16:00,22:34:22,-79.9975,65.7291,101.3374,6784.621,2025-03-27 10:47:52,-5258.165,-79.9975,81262.0,22.572777777777777,discharge,6,0.3110074892459539
2742,恒流放电,01:16:30,22:34:52,-80.0037,65.7217,102.0041,6828.4391,2025-03-27 10:48:22,-5257.9805,-80.0037,81292.0,22.58111111111111,discharge,6,0.309763446563002
2743,恒流放电,01:17:00,22:35:22,-80.0037,65.6994,102.6708,6872.247,2025-03-27 10:48:52,-5256.1964,-80.0037,81322.0,22.589444444444446,discharge,6,0.30851940388005006
2744,恒流放电,01:17:30,22:35:52,-79.9975,65.6845,103.3375,6916.0439,2025-03-27 10:49:22,-5254.5971,-79.9975,81352.0,22.59777777777778,discharge,6,0.3072754576059472
2745,恒流放电,01:18:00,22:36:22,-79.9975,65.6696,104.0042,6959.8307,2025-03-27 10:49:52,-5253.4051,-79.9975,81382.0,22.60611111111111,discharge,6,0.30603151133184436
2746,恒流放电,01:18:30,22:36:52,-79.9975,65.6547,104.6709,7003.6059,2025-03-27 10:50:22,-5252.2132,-79.9975,81412.0,22.614444444444445,discharge,6,0.3047875650577415
2747,恒流放电,01:19:00,22:37:22,-79.9975,65.6398,105.3375,7047.3723,2025-03-27 10:50:52,-5251.0212,-79.9975,81442.0,22.622777777777777,discharge,6,0.30354361878363867
2748,恒流放电,01:19:30,22:37:52,-80.0037,65.6175,106.0043,7091.1263,2025-03-27 10:51:22,-5249.6441,-80.0037,81472.0,22.63111111111111,discharge,6,0.30229957610068675
2749,恒流放电,01:20:00,22:38:22,-80.0037,65.6026,106.6709,7134.8694,2025-03-27 10:51:52,-5248.452,-80.0037,81502.0,22.639444444444443,discharge,6,0.30105553341773483
2750,恒流放电,01:20:30,22:38:52,-80.0037,65.5877,107.3376,7178.6023,2025-03-27 10:52:22,-5247.26,-80.0037,81532.0,22.647777777777776,discharge,6,0.2998114907347829
2751,恒流放电,01:21:00,22:39:22,-80.0099,65.5729,108.0043,7222.3242,2025-03-27 10:52:52,-5246.4825,-80.0099,81562.0,22.656111111111112,discharge,6,0.298567351642982
2752,恒流放电,01:21:30,22:39:52,-80.0037,65.558,108.671,7266.0368,2025-03-27 10:53:22,-5244.8839,-80.0037,81592.0,22.664444444444445,discharge,6,0.29732330896003006
2753,恒流放电,01:22:00,22:40:22,-80.0099,65.5431,109.3377,7309.7383,2025-03-27 10:53:52,-5244.0982,-80.0099,81622.0,22.672777777777778,discharge,6,0.29607916986822913
2754,恒流放电,01:22:30,22:40:52,-79.9975,65.5282,110.0044,7353.429,2025-03-27 10:54:22,-5242.0935,-79.9975,81652.0,22.68111111111111,discharge,6,0.2948352235941263
2755,恒流放电,01:23:00,22:41:22,-79.9975,65.5133,110.6711,7397.1117,2025-03-27 10:54:52,-5240.9015,-79.9975,81682.0,22.689444444444444,discharge,6,0.29359127732002344
2756,恒流放电,01:23:30,22:41:52,-80.0037,65.4985,111.3378,7440.7834,2025-03-27 10:55:22,-5240.1237,-80.0037,81712.0,22.697777777777777,discharge,6,0.2923472346370715
2757,恒流放电,01:24:00,22:42:22,-80.0099,65.4761,112.0045,7484.4442,2025-03-27 10:55:52,-5238.7375,-80.0099,81742.0,22.70611111111111,discharge,6,0.2911030955452706
2758,恒流放电,01:24:30,22:42:52,-80.0037,65.4613,112.6712,7528.0926,2025-03-27 10:56:22,-5237.1475,-80.0037,81772.0,22.714444444444446,discharge,6,0.28985905286231867
2759,恒流放电,01:25:00,22:43:22,-80.0037,65.4464,113.3379,7571.7309,2025-03-27 10:56:52,-5235.9555,-80.0037,81802.0,22.72277777777778,discharge,6,0.28861501017936675
2760,恒流放电,01:25:30,22:43:52,-80.0037,65.4315,114.0046,7615.3604,2025-03-27 10:57:22,-5234.7634,-80.0037,81832.0,22.73111111111111,discharge,6,0.28737096749641483
2761,恒流放电,01:26:00,22:44:22,-80.0099,65.4166,114.6713,7658.9797,2025-03-27 10:57:52,-5233.9769,-80.0099,81862.0,22.739444444444445,discharge,6,0.2861268284046139
2762,恒流放电,01:26:30,22:44:52,-80.0037,65.4092,115.338,7702.5881,2025-03-27 10:58:22,-5232.9793,-80.0037,81892.0,22.747777777777777,discharge,6,0.284882785721662
2763,恒流放电,01:27:00,22:45:22,-79.9975,65.3869,116.0047,7746.1877,2025-03-27 10:58:52,-5230.7898,-79.9975,81922.0,22.75611111111111,discharge,6,0.28363883944755913
2764,恒流放电,01:27:30,22:45:52,-80.0037,65.372,116.6714,7789.7764,2025-03-27 10:59:22,-5230.0032,-80.0037,81952.0,22.764444444444443,discharge,6,0.2823947967646072
2765,恒流放电,01:28:00,22:46:22,-80.0037,65.3571,117.3381,7833.3542,2025-03-27 10:59:52,-5228.8111,-80.0037,81982.0,22.772777777777776,discharge,6,0.2811507540816553
2766,恒流放电,01:28:30,22:46:52,-79.9975,65.3422,118.0048,7876.9226,2025-03-27 11:00:22,-5227.214,-79.9975,82012.0,22.781111111111112,discharge,6,0.27990680780755245
2767,恒流放电,01:29:00,22:47:22,-80.0037,65.3273,118.6715,7920.4807,2025-03-27 11:00:52,-5226.427,-80.0037,82042.0,22.789444444444445,discharge,6,0.27866276512460053
2768,恒流放电,01:29:30,22:47:52,-79.9975,65.3125,119.3382,7964.0272,2025-03-27 11:01:22,-5224.838,-79.9975,82072.0,22.797777777777778,discharge,6,0.2774188188504977
2769,恒流放电,01:30:00,22:48:22,-80.0037,65.2976,120.0048,8007.5628,2025-03-27 11:01:52,-5224.0509,-80.0037,82102.0,22.80611111111111,discharge,6,0.27617477616754577
2770,恒流放电,01:30:30,22:48:52,-80.0099,65.2752,120.6716,8051.0896,2025-03-27 11:02:22,-5222.6635,-80.0099,82132.0,22.814444444444444,discharge,6,0.27493063707574483
2771,恒流放电,01:31:00,22:49:22,-80.0037,65.2604,121.3383,8094.6062,2025-03-27 11:02:52,-5221.0748,-80.0037,82162.0,22.822777777777777,discharge,6,0.2736865943927929
2772,恒流放电,01:31:30,22:49:52,-80.0037,65.2455,122.005,8138.1119,2025-03-27 11:03:22,-5219.8827,-80.0037,82192.0,22.83111111111111,discharge,6,0.272442551709841
2773,恒流放电,01:32:00,22:50:22,-80.0099,65.2306,122.6717,8181.6082,2025-03-27 11:03:52,-5219.0951,-80.0099,82222.0,22.839444444444446,discharge,6,0.27119841261804006
2774,恒流放电,01:32:30,22:50:52,-80.0037,65.2232,123.3384,8225.0957,2025-03-27 11:04:22,-5218.0986,-80.0037,82252.0,22.84777777777778,discharge,6,0.26995436993508815
2775,恒流放电,01:33:00,22:51:22,-80.0037,65.2008,124.005,8268.5715,2025-03-27 11:04:52,-5216.3065,-80.0037,82282.0,22.85611111111111,discharge,6,0.2687103272521362
2776,恒流放电,01:33:30,22:51:52,-79.9975,65.186,124.6717,8312.0372,2025-03-27 11:05:22,-5214.7183,-79.9975,82312.0,22.864444444444445,discharge,6,0.2674663809780334
2777,恒流放电,01:34:00,22:52:22,-80.0037,65.1711,125.3384,8355.4905,2025-03-27 11:05:52,-5213.9304,-80.0037,82342.0,22.872777777777777,discharge,6,0.26622233829508146
2778,恒流放电,01:34:30,22:52:52,-80.0037,65.1562,126.0051,8398.9343,2025-03-27 11:06:22,-5212.7384,-80.0037,82372.0,22.88111111111111,discharge,6,0.26497829561212954
2779,恒流放电,01:35:00,22:53:22,-80.0099,65.1413,126.6718,8442.3694,2025-03-27 11:06:52,-5211.9502,-80.0099,82402.0,22.889444444444443,discharge,6,0.2637341565203286
2780,恒流放电,01:35:30,22:53:52,-80.0099,65.1264,127.3385,8485.7928,2025-03-27 11:07:22,-5210.7581,-80.0099,82432.0,22.897777777777776,discharge,6,0.2624900174285277
2781,恒流放电,01:36:00,22:54:22,-80.0037,65.1041,128.0052,8529.2046,2025-03-27 11:07:52,-5208.5702,-80.0037,82462.0,22.906111111111112,discharge,6,0.26124597474557576
2782,恒流放电,01:36:30,22:54:52,-79.9975,65.0967,128.6719,8572.6069,2025-03-27 11:08:22,-5207.5746,-79.9975,82492.0,22.914444444444445,discharge,6,0.2600020284714729
2783,恒流放电,01:37:00,22:55:22,-79.9975,65.0744,129.3386,8615.999,2025-03-27 11:08:52,-5205.7906,-79.9975,82522.0,22.922777777777778,discharge,6,0.25875808219737007
2784,恒流放电,01:37:30,22:55:52,-79.9975,65.0595,130.0053,8659.3795,2025-03-27 11:09:22,-5204.5987,-79.9975,82552.0,22.93111111111111,discharge,6,0.2575141359232672
2785,恒流放电,01:38:00,22:56:22,-80.0099,65.0446,130.672,8702.7512,2025-03-27 11:09:52,-5204.2132,-80.0099,82582.0,22.939444444444444,discharge,6,0.2562699968314663
2786,恒流放电,01:38:30,22:56:52,-80.0037,65.0297,131.3387,8746.1105,2025-03-27 11:10:22,-5202.6179,-80.0037,82612.0,22.947777777777777,discharge,6,0.25502595414851437
2787,恒流放电,01:39:00,22:57:22,-80.0037,65.0148,132.0054,8789.4589,2025-03-27 11:10:52,-5201.4259,-80.0037,82642.0,22.95611111111111,discharge,6,0.25378191146556245
2788,恒流放电,01:39:30,22:57:52,-80.0037,65.0,132.6721,8832.7979,2025-03-27 11:11:22,-5200.2418,-80.0037,82672.0,22.964444444444446,discharge,6,0.25253786878261053
2789,恒流放电,01:40:00,22:58:22,-80.0037,64.9776,133.3388,8876.1274,2025-03-27 11:11:52,-5198.4497,-80.0037,82702.0,22.97277777777778,discharge,6,0.2512938260996586
2790,恒流放电,01:40:30,22:58:52,-80.0037,64.9627,134.0055,8919.446,2025-03-27 11:12:22,-5197.2577,-80.0037,82732.0,22.98111111111111,discharge,6,0.2500497834167067
2791,恒流放电,01:41:00,22:59:22,-80.0037,64.9553,134.6722,8962.7551,2025-03-27 11:12:52,-5196.6656,-80.0037,82762.0,22.989444444444445,discharge,6,0.2488057407337548
2792,恒流放电,01:41:30,22:59:52,-80.0037,64.933,135.3388,9006.0518,2025-03-27 11:13:22,-5194.8816,-80.0037,82792.0,22.997777777777777,discharge,6,0.24756169805080291
2793,恒流放电,01:42:00,23:00:22,-80.0037,64.9255,136.0055,9049.339,2025-03-27 11:13:52,-5194.2815,-80.0037,82822.0,23.00611111111111,discharge,6,0.24631765536785102
2794,恒流放电,01:42:30,23:00:52,-80.0037,64.9107,136.6722,9092.6146,2025-03-27 11:14:22,-5193.0975,-80.0037,82852.0,23.014444444444443,discharge,6,0.24507361268489913
2795,恒流放电,01:43:00,23:01:22,-80.0037,64.8883,137.3389,9135.883,2025-03-27 11:14:52,-5191.3054,-80.0037,82882.0,23.022777777777776,discharge,6,0.24382957000194724
2796,恒流放电,01:43:30,23:01:52,-80.0037,64.8735,138.0056,9179.1389,2025-03-27 11:15:22,-5190.1213,-80.0037,82912.0,23.031111111111112,discharge,6,0.24258552731899535
2797,恒流放电,01:44:00,23:02:22,-80.0037,64.8586,138.6723,9222.3854,2025-03-27 11:15:52,-5188.9293,-80.0037,82942.0,23.039444444444445,discharge,6,0.24134148463604346
2798,恒流放电,01:44:30,23:02:52,-80.0037,64.8437,139.339,9265.6188,2025-03-27 11:16:22,-5187.7372,-80.0037,82972.0,23.047777777777778,discharge,6,0.24009744195309157
2799,恒流放电,01:45:00,23:03:22,-80.0037,64.8288,140.0057,9308.8449,2025-03-27 11:16:52,-5186.5452,-80.0037,83002.0,23.05611111111111,discharge,6,0.23885339927013968
2800,恒流放电,01:45:30,23:03:52,-80.0037,64.8065,140.6724,9352.0586,2025-03-27 11:17:22,-5184.7611,-80.0037,83032.0,23.064444444444444,discharge,6,0.2376093565871878
2801,恒流放电,01:46:00,23:04:22,-80.0099,64.7916,141.3391,9395.2621,2025-03-27 11:17:52,-5183.9707,-80.0099,83062.0,23.072777777777777,discharge,6,0.2363652174953869
2802,恒流放电,01:46:30,23:04:52,-79.9975,64.7842,142.0058,9438.4554,2025-03-27 11:18:22,-5182.5753,-79.9975,83092.0,23.08111111111111,discharge,6,0.235121271221284
2803,恒流放电,01:47:00,23:05:22,-79.9975,64.7693,142.6725,9481.6378,2025-03-27 11:18:52,-5181.3834,-79.9975,83122.0,23.089444444444446,discharge,6,0.23387732494718114
2804,恒流放电,01:47:30,23:05:52,-80.0037,64.747,143.3392,9524.8115,2025-03-27 11:19:22,-5180.0009,-80.0037,83152.0,23.09777777777778,discharge,6,0.23263328226422925
2805,恒流放电,01:48:00,23:06:22,-79.9975,64.7321,144.0059,9567.9735,2025-03-27 11:19:52,-5178.4075,-79.9975,83182.0,23.10611111111111,discharge,6,0.23138933599012637
2806,恒流放电,01:48:30,23:06:52,-80.0037,64.7172,144.6725,9611.1253,2025-03-27 11:20:22,-5177.6167,-80.0037,83212.0,23.114444444444445,discharge,6,0.23014529330717448
2807,恒流放电,01:49:00,23:07:22,-79.9975,64.7023,145.3392,9654.2662,2025-03-27 11:20:52,-5176.0235,-79.9975,83242.0,23.122777777777777,discharge,6,0.2289013470330716
2808,恒流放电,01:49:30,23:07:52,-80.0037,64.6875,146.0059,9697.3969,2025-03-27 11:21:22,-5175.2406,-80.0037,83272.0,23.13111111111111,discharge,6,0.22765730435011972
2809,恒流放电,01:50:00,23:08:22,-80.0037,64.6651,146.6726,9740.5166,2025-03-27 11:21:52,-5173.4486,-80.0037,83302.0,23.139444444444443,discharge,6,0.22641326166716783
2810,恒流放电,01:50:30,23:08:52,-80.0037,64.6502,147.3393,9783.6262,2025-03-27 11:22:22,-5172.2565,-80.0037,83332.0,23.147777777777776,discharge,6,0.22516921898421594
2811,恒流放电,01:51:00,23:09:22,-80.0099,64.6354,148.006,9826.7249,2025-03-27 11:22:52,-5171.4732,-80.0099,83362.0,23.156111111111112,discharge,6,0.22392507989241503
2812,恒流放电,01:51:30,23:09:52,-79.9975,64.6205,148.6727,9869.8141,2025-03-27 11:23:22,-5169.4797,-79.9975,83392.0,23.164444444444445,discharge,6,0.22268113361831215
2813,恒流放电,01:52:00,23:10:22,-79.9975,64.6056,149.3394,9912.8909,2025-03-27 11:23:52,-5168.2878,-79.9975,83422.0,23.172777777777778,discharge,6,0.22143718734420928
2814,恒流放电,01:52:30,23:10:52,-80.0037,64.5907,150.0061,9955.9575,2025-03-27 11:24:22,-5167.4963,-80.0037,83452.0,23.18111111111111,discharge,6,0.2201931446612574
2815,恒流放电,01:53:00,23:11:22,-79.9975,64.5758,150.6728,9999.0132,2025-03-27 11:24:52,-5165.9039,-79.9975,83482.0,23.189444444444444,discharge,6,0.21894919838715451
2816,恒流放电,01:53:30,23:11:52,-80.0037,64.561,151.3395,10042.0587,2025-03-27 11:25:22,-5165.1202,-80.0037,83512.0,23.197777777777777,discharge,6,0.21770515570420262
2817,恒流放电,01:54:00,23:12:22,-80.0037,64.5461,152.0062,10085.0947,2025-03-27 11:25:52,-5163.9281,-80.0037,83542.0,23.20611111111111,discharge,6,0.21646111302125073
2818,恒流放电,01:54:30,23:12:52,-80.0099,64.5312,152.6729,10128.122,2025-03-27 11:26:22,-5163.1361,-80.0099,83572.0,23.214444444444446,discharge,6,0.21521697392944983
2819,恒流放电,01:55:00,23:13:22,-80.0037,64.5089,153.3396,10171.137,2025-03-27 11:26:52,-5160.952,-80.0037,83602.0,23.22277777777778,discharge,6,0.21397293124649794
2820,恒流放电,01:55:30,23:13:52,-80.0099,64.494,154.0063,10214.141,2025-03-27 11:27:22,-5160.1598,-80.0099,83632.0,23.23111111111111,discharge,6,0.21272879215469703
2821,恒流放电,01:56:00,23:14:22,-80.0099,64.4791,154.673,10257.1362,2025-03-27 11:27:52,-5158.9676,-80.0099,83662.0,23.239444444444445,discharge,6,0.21148465306289613
2822,恒流放电,01:56:30,23:14:52,-80.0099,64.4642,155.3397,10300.1198,2025-03-27 11:28:22,-5157.7755,-80.0099,83692.0,23.247777777777777,discharge,6,0.21024051397109522
2823,恒流放电,01:57:00,23:15:22,-80.0099,64.4494,156.0064,10343.094,2025-03-27 11:28:52,-5156.5913,-80.0099,83722.0,23.25611111111111,discharge,6,0.20899637487929432
2824,恒流放电,01:57:30,23:15:52,-80.0099,64.4345,156.6731,10386.0579,2025-03-27 11:29:22,-5155.3992,-80.0099,83752.0,23.264444444444443,discharge,6,0.2077522357874934
2825,恒流放电,01:58:00,23:16:22,-80.0099,64.4196,157.3398,10429.0109,2025-03-27 11:29:52,-5154.207,-80.0099,83782.0,23.272777777777776,discharge,6,0.2065080966956925
2826,恒流放电,01:58:30,23:16:52,-79.9975,64.4047,158.0065,10471.953,2025-03-27 11:30:22,-5152.2163,-79.9975,83812.0,23.281111111111112,discharge,6,0.20526415042158963
2827,恒流放电,01:59:00,23:17:22,-79.9913,64.3824,158.6732,10514.8857,2025-03-27 11:30:52,-5150.0332,-79.9913,83842.0,23.289444444444445,discharge,6,0.20402030055633577
2828,恒流放电,01:59:30,23:17:52,-80.0037,64.3675,159.3399,10557.8052,2025-03-27 11:31:22,-5149.6394,-80.0037,83872.0,23.297777777777778,discharge,6,0.20277625787338388
2829,恒流放电,02:00:00,23:18:22,-79.9975,64.3601,160.0066,10600.7167,2025-03-27 11:31:52,-5148.6484,-79.9975,83902.0,23.30611111111111,discharge,6,0.201532311599281
2830,恒流放电,02:00:30,23:18:52,-80.0037,64.3377,160.6733,10643.6166,2025-03-27 11:32:22,-5147.2553,-80.0037,83932.0,23.314444444444444,discharge,6,0.20028826891632912
2831,恒流放电,02:01:00,23:19:22,-80.0099,64.3229,161.34,10686.5062,2025-03-27 11:32:52,-5146.4701,-80.0099,83962.0,23.322777777777777,discharge,6,0.1990441298245282
2832,恒流放电,02:01:30,23:19:52,-80.0037,64.308,162.0067,10729.3843,2025-03-27 11:33:22,-5144.8792,-80.0037,83992.0,23.33111111111111,discharge,6,0.19780008714157632
2833,恒流放电,02:02:00,23:20:22,-80.0037,64.2931,162.6733,10772.2535,2025-03-27 11:33:52,-5143.6872,-80.0037,84022.0,23.339444444444446,discharge,6,0.19655604445862443
2834,恒流放电,02:02:30,23:20:52,-79.9975,64.2782,163.34,10815.1112,2025-03-27 11:34:22,-5142.0966,-79.9975,84052.0,23.34777777777778,discharge,6,0.19531209818452155
2835,恒流放电,02:03:00,23:21:22,-79.9975,64.2633,164.0067,10857.9601,2025-03-27 11:34:52,-5140.9046,-79.9975,84082.0,23.35611111111111,discharge,6,0.19406815191041868
2836,恒流放电,02:03:30,23:21:52,-79.9975,64.241,164.6734,10900.7966,2025-03-27 11:35:22,-5139.1207,-79.9975,84112.0,23.364444444444445,discharge,6,0.1928242056363158
